武將编号,武將,容貌,性別,生年,登場年,仕官年,卒年,死因,相性,势力,军团,所属,所在,身份,官职,忠诚,lp12A,统率,武力,智力,政治,魅力,伤病,主义,政策,政策等级,声音,语调,lp117,配偶,義兄,血缘,父亲,母亲,世代
375,周朝,805,男,152,184,190,187,1,13,曹操,曹操,许昌,许昌,普通,无,100,,53,68,30,26,47,健康,我道,侵略荒废,2,粗鲁男,粗鲁男,0,,,周朝,,,1
469,眭元进,709,男,155,184,189,200,1,98,袁绍,袁绍,北海,北海,普通,无,100,,53,67,45,31,47,健康,割据,开发运输,2,普通男,普通男,0,,,眭元进,,,1
653,张邈,269,男,155,184,189,195,1,100,曹操,曹操,陈留,陈留,太守,无,100,,53,52,70,73,82,健康,名利,户籍整理,4,恭敬男,恭敬男,0,,,张邈,,,1
98,乐就,140,男,157,184,189,197,1,138,袁术,袁术,宛,宛,普通,书佐,100,,53,66,58,39,50,健康,割据,军制改革,2,普通男,普通男,0,,,乐就,,,1
1249,羌族悍妇,1307,女,165,184,0,263,0,0,羌族族长,羌族族长,羌,羌,普通,无,255,,53,80,54,45,63,健康,我道,强化鱼鳞,1,勇敢女,勇敢女,0,,,羌族悍妇,,,0
57,王脩,306,男,168,187,199,218,0,39,曹操,曹操,许昌,许昌,普通,书佐,100,,53,27,76,78,65,健康,礼教,区域振兴,3,恭敬男,恭敬男,0,,,王脩,,,1
883,赖恭,1269,男,170,194,194,237,0,66,士燮,士燮,零陵,零陵,太守,治中从事,100,,53,35,60,70,64,健康,礼教,扩张城墙,2,普通男,普通男,0,,,赖恭,,,1
342,史迹,852,男,176,196,196,222,1,115,刘表,刘表,江陵,江陵,普通,灭贼校尉,100,,53,62,32,18,22,健康,霸道,强化锋矢,2,豪杰男,豪杰男,0,,,史迹,,,1
697,程咨,1234,男,182,201,201,226,0,126,孙坚,孙坚,武陵,武陵,普通,无,100,,53,52,50,47,55,健康,王道,兵站改革,1,普通男,普通男,0,,,程普,程普,,2
978,吕乂,875,男,182,206,0,251,0,59,,,宛,宛,未登场,无,0,,53,32,63,77,51,健康,礼教,兵站改革,3,普通男,普通男,0,,,吕乂,,,1
977,吕凯,232,男,190,214,0,227,1,71,,,云南,云南,未登场,无,0,,53,30,66,77,72,健康,王道,地势研究,3,恭敬男,恭敬男,0,,,吕凯,,,1
871,杨祚,442,男,202,221,0,256,0,141,,,襄平,襄平,未登场,无,0,,53,61,36,32,40,健康,霸道,工法改革,2,普通男,普通男,0,,,杨祚,,,1
994,娄圭,729,男,143,184,189,212,1,42,刘表,刘表,新野,新野,普通,师友从事,100,,52,13,83,68,11,健康,名利,工法改革,4,策士男,策士男,0,,,娄圭,,,1
223,金旋,55,男,155,184,199,208,1,46,董卓,张绣,天水,天水,普通,无,100,,52,68,13,29,45,健康,割据,强化锋矢,2,普通男,普通男,0,,,金旋,,,1
835,穆顺,484,男,157,184,189,190,1,94,张杨,张杨,晋阳,晋阳,普通,无,100,,52,77,13,21,22,健康,割据,强化锋矢,3,普通男,普通男,0,,,穆顺,,,1
865,杨丑,412,男,159,184,190,199,1,9,张杨,张杨,晋阳,晋阳,普通,无,100,,52,65,42,20,23,健康,我道,强化鱼鳞,2,狡猾男,狡猾男,0,,,杨丑,,,1
982,吕公,1296,男,160,184,189,192,1,45,刘表,刘表,江夏,江夏,普通,无,100,,52,60,48,23,42,健康,名利,强化长蛇,2,普通男,普通男,0,,,吕公,,,1
702,丁斐,1238,男,167,189,189,219,0,25,曹操,曹操,洛阳,洛阳,普通,无,100,,52,40,57,45,35,健康,名利,开发运输,1,狡猾男,狡猾男,0,,,丁斐,,,1
846,孟建,838,男,177,207,0,238,0,45,,,汝南,汝南,未登场,无,0,,52,31,71,77,68,健康,王道,开发设施,3,恭敬男,恭敬男,0,,,孟建,,,1
195,魏讽,788,男,182,201,201,219,1,37,曹操,曹操,小沛,小沛,普通,无,100,,52,23,71,69,75,健康,名利,纵横术,3,自大男,自大男,0,,,魏讽,,,1
549,孙匡,372,男,186,200,200,207,0,125,孙坚,孙坚,南海,南海,普通,无,100,,52,46,44,64,56,健康,割据,培养水军,1,恭敬男,恭敬男,0,,,孙坚,孙坚,,2
716,土安,809,男,191,217,0,225,1,50,,,云南,云南,未登场,无,0,,52,63,2,2,17,健康,我道,侵略荒废,2,粗鲁男,粗鲁男,0,,,土安,,,1
265,公孙晃,1148,男,200,214,0,238,1,142,,,襄平,襄平,未登场,无,0,,52,42,64,49,67,健康,礼教,贯彻政令,2,恭敬男,恭敬男,0,,,公孙度,公孙康,,3
724,陶谦,67,男,132,184,187,194,0,82,陶谦,陶谦,下邳,下邳,君主,无,250,,51,33,63,64,77,健康,名利,户籍整理,3,恭敬男,恭敬男,0,,,陶谦,,,1
156,韩莒子,694,男,158,184,189,200,1,98,袁绍,袁绍,北海,北海,普通,无,100,,51,59,50,44,52,健康,我道,开发运输,1,普通男,普通男,0,,,韩莒子,,,1
961,刘瑁,1291,男,159,184,184,210,0,55,刘备,张任,梓潼,梓潼,太守,无,197,,51,40,47,44,42,健康,名利,区域巡回,1,普通男,普通男,0,,,刘焉,刘焉,,2
287,国渊,699,男,160,184,194,219,0,21,袁绍,袁绍,北平,北平,太守,师友从事,100,,51,19,71,88,74,健康,礼教,兵站改革,4,恭敬男,恭敬男,0,,,国渊,,,1
666,张鲁,66,男,163,184,189,216,0,15,张鲁,张鲁,上庸,上庸,君主,无,250,,51,26,73,81,89,健康,割据,本草学,5,自大男,自大男,0,,,张鲁,,,1
326,崔勇,831,男,164,184,188,196,1,3,董卓,张绣,天水,天水,普通,无,100,,51,63,31,19,30,健康,割据,强化锋矢,2,粗鲁男,粗鲁男,0,,,崔勇,,,1
539,苏由,570,男,164,184,203,210,0,46,曹操,曹操,洛阳,洛阳,普通,无,100,,51,59,48,40,47,健康,名利,工法改革,1,普通男,普通男,0,,,苏由,,,1
646,张著,883,男,170,193,193,232,0,72,刘备,张任,江州,江州,普通,无,100,,51,58,35,31,36,健康,霸道,强化锋矢,1,普通男,普通男,0,,,张著,,,1
1583,塔奥,5102,男,170,184,0,350,0,75,,,,,死亡,无,0,,51,65,90,81,73,健康,名利,地势研究,4,无效,普通男,0,,,塔奥,,,1
602,张琰,1219,男,173,192,192,206,1,97,张杨,张杨,晋阳,晋阳,普通,无,100,,51,39,31,41,42,健康,割据,区域巡回,1,狡猾男,狡猾男,0,,,张琰,,,1
929,刘琦,120,男,174,188,189,209,0,76,刘表,刘表,新野,江陵,普通,无,120,,51,10,62,72,73,健康,礼教,区域振兴,3,恭敬男,恭敬男,0,,,刘表,刘表,,2
912,李朝,1278,男,185,204,204,222,0,79,刘备,刘备,成都,成都,普通,无,100,,51,37,57,69,75,健康,礼教,户籍整理,3,普通男,普通男,0,,,李朝,,,1
10,尹赏,300,男,194,213,0,260,0,72,,,天水,天水,未登场,无,0,,51,46,60,66,53,健康,王道,户籍整理,2,普通男,普通男,0,,,尹赏,,,1
587,带来洞主,138,男,195,217,0,249,0,60,,,云南,云南,未登场,无,0,,51,53,54,43,64,健康,礼教,纵横术,2,普通男,普通男,0,,,祝融,,,1
461,辛敞,550,男,210,224,0,272,0,29,,,邺,邺,未登场,无,0,,51,26,42,68,67,健康,王道,贯彻政令,2,恭敬男,恭敬男,0,,,辛毗,辛毗,,2
210,许仪,469,男,213,227,0,263,1,23,,,许昌,许昌,未登场,无,0,,51,74,15,16,47,健康,割据,工法改革,3,普通男,普通男,0,,,许褚,许褚,,2
362,修允,1166,男,249,263,0,279,0,128,,,建安,建安,未登场,无,0,,51,66,36,49,59,健康,霸道,强化长蛇,2,豪杰男,豪杰男,0,,,修则,修则,,2
237,严政,529,男,151,184,190,189,0,7,曹操,曹操,许昌,许昌,普通,无,100,,50,56,38,36,7,健康,我道,强化长蛇,1,狡猾男,狡猾男,0,,,严政,,,1
699,郑泰,1236,男,154,184,189,194,0,22,董卓,董卓,长安,长安,普通,部郡从事,100,,50,31,81,74,71,健康,王道,墨守研究,4,威严男,威严男,0,,,郑泰,,,1
454,审荣,854,男,160,191,191,209,0,121,韩馥,韩馥,邺,邺,普通,破贼校尉,100,,50,57,45,48,44,健康,名利,区域巡回,1,普通男,普通男,0,,,审配,,,1
337,士廞,1160,男,161,184,184,230,0,134,士燮,士燮,交趾,零陵,普通,师友从事,120,,50,38,55,68,60,健康,礼教,区域巡回,2,普通男,普通男,0,,,士燮,士燮,,2
933,刘勋,487,男,163,184,189,216,1,138,袁术,袁术,宛,宛,普通,无,100,,50,63,35,16,32,健康,我道,培养水军,2,狡猾男,狡猾男,0,,,刘勋,,,1
218,妫览,802,男,165,192,195,204,1,1,张超,张超,建业,建业,普通,无,100,,50,64,38,32,13,健康,我道,侵略荒废,2,自大男,自大男,0,,,妫览,,,1
749,杜琼,1243,男,167,194,194,250,0,63,刘备,刘备,汉中,汉中,普通,无,100,,50,38,63,58,60,健康,礼教,兵站改革,2,恭敬男,恭敬男,0,,,杜琼,,,1
86,贾华,596,男,176,195,204,224,0,123,张超,张超,寿春,寿春,普通,破贼校尉,100,刘表,50,65,40,29,52,健康,王道,强化鱼鳞,2,普通男,普通男,0,,,贾华,,,1
714,典满,515,男,181,195,195,235,0,23,曹操,曹操,许昌,许昌,普通,无,100,,50,67,38,25,48,健康,霸道,区域巡回,2,普通男,普通男,0,,,典韦,典韦,,2
1310,北斗,1030,男,184,184,0,281,0,0,,,,,无效,无,0,,50,50,90,50,90,健康,无效,强化鱼鳞,1,无效,无效,0,,,北斗,,,0
1311,南斗,667,男,184,184,0,281,0,0,,,,,无效,无,0,,50,50,90,50,90,健康,无效,强化鱼鳞,1,无效,无效,0,,,南斗,,,0
418,蒋济,351,男,188,207,0,249,0,32,,,广陵,广陵,未登场,无,0,,50,43,85,77,55,健康,礼教,火计研究,4,策士男,策士男,0,,,蒋济,,,1
850,孟优,147,男,190,215,0,251,0,60,,,云南,云南,未登场,无,0,,50,68,22,18,37,健康,割据,扩张城墙,2,粗鲁男,粗鲁男,0,,,孟获,,,1
229,奚泥,808,男,191,217,0,225,1,52,,,云南,云南,未登场,无,0,,50,67,3,1,15,健康,我道,侵略荒废,2,粗鲁男,粗鲁男,0,,,奚泥,,,1
500,曹宇,364,男,199,213,0,260,0,26,,,许昌,许昌,未登场,无,0,,50,43,42,57,66,健康,割据,区域振兴,3,恭敬男,恭敬男,0,,,曹操,曹操,环氏,2
363,周胤,1167,男,206,220,0,239,0,115,,,庐江,庐江,未登场,无,0,,50,56,45,22,19,健康,名利,火计研究,1,自大男,自大男,0,,,周瑜,周瑜,,2
117,夏侯惠,246,男,208,222,0,244,0,26,,,许昌,许昌,未登场,无,0,,50,44,75,73,68,健康,礼教,强化兵器,3,恭敬男,恭敬男,0,,,夏侯惇,夏侯渊,,2
145,关彝,468,男,219,233,0,263,1,75,,,洛阳,洛阳,未登场,无,0,,50,62,44,48,59,健康,王道,强化方圆,2,恭敬男,恭敬男,0,,,关羽,关兴,,3
492,全纪,648,男,231,245,0,258,1,128,,,吴,吴,未登场,无,0,,50,68,60,70,63,健康,王道,强化方圆,3,普通男,普通男,0,,,全琮,全尚,,4
200,丘本,326,男,232,251,0,269,0,41,,,安定,安定,未登场,无,0,,50,41,67,54,53,健康,名利,强化雁行,2,策士男,策士男,0,,,丘本,,,1
743,董旻,411,男,149,184,184,192,1,1,董卓,张绣,天水,天水,普通,无,116,,49,60,24,10,20,健康,我道,扩张城墙,2,自大男,自大男,0,,,董卓,,,1
285,吴巨,495,男,151,184,204,211,1,39,张杨,张杨,晋阳,晋阳,普通,无,100,,49,62,26,51,55,健康,割据,兵站改革,2,普通男,普通男,0,,,吴巨,,,1
359,车胄,340,男,164,184,190,199,1,21,陶谦,陶谦,下邳,下邳,普通,灭贼校尉,100,,49,52,40,58,50,健康,名利,区域巡回,1,狡猾男,狡猾男,0,,,车胄,,,1
754,裴元绍,258,男,169,184,190,200,1,68,孔伷,孔伷,汝南,汝南,普通,无,100,,49,65,25,31,41,健康,我道,强化锋矢,2,粗鲁男,粗鲁男,0,,,裴元绍,,,1
776,范彊,800,男,184,209,0,222,1,100,,,永安,永安,未登场,无,0,,49,50,33,23,16,健康,名利,强化长蛇,1,狡猾男,狡猾男,0,,,范彊,,,1
953,刘表,74,男,142,184,189,208,0,45,刘表,刘表,襄阳,襄阳,君主,无,250,,48,31,71,86,85,健康,礼教,先从隗始,3,恭敬男,恭敬男,0,蔡氏,,刘表,,,1
332,士壹,701,男,153,184,184,229,1,139,士燮,士燮,零陵,士壹,普通,别驾从事,120,,48,36,69,76,69,健康,礼教,开发设施,3,恭敬男,恭敬男,0,,,士燮,,,1
758,马延,1245,男,166,185,190,208,1,93,韩馥,韩馥,邺,邺,普通,奋武校尉,100,,48,60,28,23,36,健康,割据,强化鱼鳞,2,普通男,普通男,0,,,马延,,,1
226,惠衢,1144,男,167,191,191,199,1,144,陶谦,陶谦,下邳,下邳,普通,无,100,,48,47,34,25,37,健康,割据,培养水军,1,普通男,普通男,0,,,惠衢,,,1
181,韩范,1137,男,168,192,200,206,0,86,袁绍,袁绍,北平,北平,普通,无,100,,48,52,59,52,50,健康,我道,强化鹤翼,1,狡猾男,狡猾男,0,,,韩范,,,1
1061,井伊直虎,984,女,170,184,0,268,0,21,,,,,死亡,无,0,,48,30,70,78,74,健康,礼教,本草学,2,贤明女,贤明女,0,,,井伊直虎,,,0
643,张泉,1226,男,182,201,201,219,1,13,董卓,张绣,天水,天水,普通,无,100,,48,46,43,35,41,健康,名利,贯彻政令,1,普通男,普通男,0,,,张绣,张绣,,3
444,徐氏,772,女,183,197,197,232,0,125,张超,张超,建业,徐氏,普通,无,100,,48,16,75,52,70,健康,王道,区域巡回,3,贤明女,贤明女,0,,,徐氏,,,1
564,孙松,1211,男,203,217,0,231,0,125,,,吴,吴,未登场,无,0,,48,55,41,35,69,健康,割据,三令五申,2,恭敬男,恭敬男,0,,,孙坚,孙翊,徐氏,3
116,夏侯和,245,男,210,224,0,275,0,26,,,许昌,许昌,未登场,无,0,,48,51,70,76,65,健康,名利,扩张城墙,3,恭敬男,恭敬男,0,,,夏侯惇,夏侯渊,,2
291,吴纲,473,男,216,235,0,275,0,133,,,庐江,庐江,未登场,无,0,,48,36,65,65,72,健康,名利,纵横术,3,普通男,普通男,0,,,吴纲,,,1
481,薛莹,474,男,223,237,0,282,0,131,,,小沛,小沛,未登场,无,0,,48,18,64,74,60,健康,王道,太学,3,恭敬男,恭敬男,0,,,薛综,薛综,,2
222,金尚,1143,男,152,184,199,197,1,90,刘备,张任,梓潼,梓潼,普通,无,100,,47,36,60,73,63,健康,礼教,贯彻政令,3,恭敬男,恭敬男,0,,,金尚,,,1
331,左灵,832,男,153,184,187,197,0,3,董卓,董卓,长安,长安,普通,无,100,,47,42,49,62,41,健康,名利,区域巡回,2,粗鲁男,粗鲁男,0,,,左灵,,,1
908,李肃,266,男,156,184,189,192,1,146,董卓,董卓,长安,李肃,普通,无,100,,47,67,60,30,28,健康,名利,纵横术,2,狡猾男,狡猾男,0,,,李肃,,,1
84,蒯越,40,男,157,184,189,214,0,40,刘表,刘表,柴桑,柴桑,太守,别驾从事,100,,47,27,82,90,73,健康,割据,开发设施,4,恭敬男,恭敬男,0,,,蒯良,,,1
80,王朗,51,男,162,184,188,228,1,34,陶谦,陶谦,下邳,下邳,普通,劝学从事,100,,47,35,79,84,50,健康,礼教,贯彻政令,4,恭敬男,恭敬男,0,,,王朗,,,1
320,蔡勋,869,男,164,188,202,208,1,36,刘备,张任,江州,江州,普通,无,100,,47,57,28,35,47,健康,名利,强化锋矢,1,普通男,普通男,0,,,蔡瑁,,,1
1023,吕不韦,940,男,170,184,0,268,0,15,,,,,死亡,无,0,,47,32,88,84,79,健康,名利,改善岁出,6,自大男,自大男,0,,,吕不韦,,,0
1050,吴用,968,男,170,184,0,268,1,75,,,,,死亡,无,0,,47,43,96,87,70,健康,礼教,上兵伐谋,2,策士男,策士男,0,,,吴用,,,0
718,董允,164,男,192,214,0,246,0,78,,,江陵,江陵,未登场,无,0,,47,28,78,91,73,健康,礼教,区域振兴,5,恭敬男,恭敬男,0,,,董和,董和,,2
857,杨戏,1263,男,195,214,0,261,0,70,,,成都,成都,未登场,无,0,,47,26,58,74,50,健康,名利,太学,3,策士男,策士男,0,,,杨戏,,,1
408,上官子脩,1179,男,196,215,0,260,0,72,,,天水,天水,未登场,无,0,,47,51,38,34,39,健康,割据,强化雁行,1,普通男,普通男,0,,,上官子脩,,,1
69,王韬,131,男,210,229,0,269,0,32,,,天水,天水,未登场,无,0,,47,58,70,51,49,健康,名利,本草学,3,普通男,普通男,0,,,王韬,,,1
848,孟宗,643,男,216,235,0,271,0,120,,,江夏,江夏,未登场,无,0,,47,28,69,74,78,健康,礼教,贯彻政令,3,恭敬男,恭敬男,0,,,孟宗,,,1
711,田续,404,男,218,237,0,272,0,42,,,蓟,蓟,未登场,无,0,,47,60,55,15,27,健康,名利,强化鹤翼,2,狡猾男,狡猾男,0,,,田畴,,,3
456,秦宜禄,891,男,168,191,191,199,1,149,韩馥,韩馥,邺,邺,普通,无,100,,46,45,17,13,40,健康,名利,纵横术,1,普通男,普通男,0,,,秦宜禄,,,1
681,陈震,242,男,170,189,199,235,0,79,刘备,张任,建宁,建宁,普通,书佐,100,,46,46,67,76,75,健康,名利,纵横术,3,恭敬男,恭敬男,0,,,陈震,,,1
370,周善,853,男,177,196,196,212,1,124,刘表,刘表,江夏,江夏,普通,无,100,,46,50,44,25,34,健康,名利,区域巡回,1,普通男,普通男,0,,,周善,,,1
802,傅婴,1253,男,177,200,200,226,0,125,张超,张超,庐江,庐江,普通,无,100,,46,58,41,37,50,健康,王道,区域巡回,1,普通男,普通男,0,,,傅婴,,,1
774,马良,109,男,187,206,0,222,1,77,,,襄阳,襄阳,未登场,无,0,,46,23,84,91,86,健康,礼教,户籍整理,5,恭敬男,恭敬男,72,,,马良,,,1
990,伦直,456,男,197,216,0,237,1,136,,,襄平,襄平,未登场,无,0,,46,42,72,64,58,健康,割据,火计研究,3,普通男,普通男,0,,,伦直,,,1
573,孙奋,1212,男,231,245,0,270,1,129,,,吴,吴,未登场,无,0,,46,55,36,23,12,健康,我道,侵略荒废,1,狡猾男,狡猾男,0,,,孙坚,孙权,,3
882,杨密,867,男,137,184,190,199,0,12,马腾,马腾,武威,武威,普通,无,100,,45,33,51,53,50,健康,礼教,纵横术,1,恭敬男,恭敬男,0,,,杨密,,,1
196,魏攸,507,男,151,184,203,193,0,96,袁绍,袁绍,蓟,南皮,普通,主簿,100,,45,28,73,73,68,健康,礼教,强化兵器,3,恭敬男,恭敬男,0,,,魏攸,,,1
594,赵昱,1217,男,153,184,189,193,0,93,陶谦,陶谦,下邳,下邳,普通,书佐,100,,45,34,71,82,79,健康,礼教,区域振兴,4,恭敬男,恭敬男,0,,,赵昱,,,1
354,士武,817,男,160,184,184,192,0,139,士燮,士燮,零陵,零陵,普通,部郡从事,120,,45,42,58,71,66,健康,割据,三令五申,2,普通男,普通男,0,,,士燮,,,1
355,射援,1163,男,168,187,199,227,0,83,刘备,张任,梓潼,梓潼,普通,无,100,,45,37,69,70,77,健康,礼教,贯彻政令,3,普通男,普通男,0,,,射坚,,,1
1407,凌采,2095,女,170,184,0,239,0,0,,,,,死亡,无,0,,45,67,89,70,53,健康,我道,强化锥行,3,妖艳女,妖艳女,255,,,凌采,,,1
485,薛悌,1193,男,173,192,199,240,0,29,曹操,曹操,小沛,小沛,普通,无,100,,45,19,65,76,78,健康,王道,贯彻政令,3,恭敬男,恭敬男,0,,,薛悌,,,1
863,杨洪,884,男,179,196,196,228,0,71,刘备,张任,建宁,建宁,普通,主簿,100,,45,37,68,76,68,健康,王道,户籍整理,3,普通男,普通男,0,,,杨洪,,,1
821,忙牙长,144,男,191,217,0,225,1,51,,,云南,云南,未登场,无,0,,45,79,3,2,9,健康,我道,强化鱼鳞,3,粗鲁男,粗鲁男,0,,,忙牙长,,,1
940,刘丞,653,男,215,234,0,258,0,128,,,吴,吴,未登场,无,0,,45,66,30,33,54,健康,霸道,强化鱼鳞,2,普通男,普通男,0,,,刘丞,,,1
67,王忠,543,男,152,186,199,214,0,35,董卓,张绣,天水,天水,普通,无,100,,44,57,21,27,20,健康,我道,兵站改革,1,狡猾男,狡猾男,0,,,王忠,,,1
819,赵娥,848,女,153,184,199,213,0,40,马腾,马腾,武威,武威,普通,无,100,,44,74,66,30,64,健康,礼教,区域巡回,3,勇敢女,勇敢女,0,,,赵娥,,,1
32,袁术,32,男,155,184,189,199,1,140,袁术,袁术,宛,宛,君主,无,250,,44,65,68,16,42,健康,名利,上兵伐谋,3,自大男,自大男,83,,,袁绍,,,1
211,许贡,465,男,155,184,199,200,1,139,张超,张超,庐江,庐江,太守,无,100,,44,65,63,63,55,健康,我道,三令五申,2,狡猾男,狡猾男,0,,,许贡,,,1
876,杨柏,458,男,171,189,189,214,1,14,张鲁,张鲁,上庸,上庸,普通,虎威将军,100,,44,45,20,26,18,健康,名利,纵横术,1,普通男,普通男,0,,,杨松,,,1
204,巩志,321,男,178,197,197,242,0,83,孙坚,孙坚,南海,南海,普通,无,100,,44,53,61,64,48,健康,名利,纵横术,2,策士男,策士男,0,,,巩志,,,1
910,李邵,1277,男,188,207,0,225,0,79,,,成都,成都,未登场,无,0,,44,28,68,64,71,健康,礼教,贯彻政令,3,普通男,普通男,0,,,李朝,,,1
533,曹霖,892,男,207,221,0,250,0,25,,,许昌,许昌,未登场,无,0,,44,51,28,15,6,健康,我道,三令五申,1,自大男,自大男,0,,,曹操,曹丕,,3
803,傅嘏,637,男,209,228,0,255,0,28,,,长安,长安,未登场,无,0,,44,35,81,82,70,健康,王道,贯彻政令,4,恭敬男,恭敬男,0,,,傅巽,,,2
732,滕修,633,男,228,247,0,288,0,114,,,宛,宛,未登场,无,0,,44,32,31,71,62,健康,霸道,三令五申,3,威严男,威严男,0,,,滕修,,,1
763,马日磾,873,男,140,184,189,194,1,91,董卓,张绣,天水,天水,普通,无,100,,43,25,71,59,52,健康,王道,户籍整理,3,恭敬男,恭敬男,0,,,马日磾,,,1
216,许定,1142,男,164,189,197,223,0,22,曹操,曹操,许昌,许昌,普通,无,100,,43,60,22,13,38,健康,割据,强化方圆,1,普通男,普通男,0,,,许褚,,,1
225,虞翻,178,男,164,184,199,233,0,122,严白虎,严白虎,会稽,会稽,普通,师友从事,100,,43,47,86,81,43,健康,礼教,本草学,4,威严男,威严男,0,,,虞翻,,,1
609,张顗,859,男,167,186,190,208,1,93,韩馥,韩馥,邺,邺,普通,灭贼校尉,100,,43,62,30,21,38,健康,割据,区域巡回,2,普通男,普通男,0,,,张顗,,,1
314,顾雍,181,男,168,197,197,243,0,120,张超,张超,寿春,寿春,普通,部郡从事,100,,43,18,80,90,78,健康,礼教,区域振兴,5,恭敬男,恭敬男,0,,,顾雍,,,1
494,全柔,1198,男,168,187,190,217,0,123,严白虎,严白虎,会稽,会稽,普通,功曹,100,,43,40,56,67,58,健康,割据,三令五申,2,普通男,普通男,0,,,全琮,,,1
727,董璜,864,男,168,185,185,192,1,2,董卓,董卓,长安,长安,普通,无,116,,43,37,26,18,25,健康,我道,扩张城墙,1,自大男,自大男,0,,,董卓,,,2
975,凉茂,1294,男,175,194,194,219,0,29,曹操,曹操,洛阳,洛阳,普通,无,100,,43,26,67,77,70,健康,礼教,区域巡回,3,普通男,普通男,0,,,凉茂,,,1
171,阚泽,173,男,182,201,201,243,0,127,严白虎,严白虎,会稽,会稽,普通,议曹从事,100,,43,49,83,86,73,健康,礼教,纵横术,4,策士男,策士男,0,,,阚泽,,,1
805,傅士仁,429,男,182,201,203,222,1,108,袁绍,袁绍,北海,北海,普通,无,100,,43,61,37,19,17,健康,我道,强化雁行,2,狡猾男,狡猾男,0,,,傅士仁,,,1
644,张达,801,男,185,209,0,222,1,100,,,永安,永安,未登场,无,0,,43,56,31,20,21,健康,名利,强化鱼鳞,1,狡猾男,狡猾男,0,,,张达,,,1
288,谷利,1152,男,191,205,205,233,0,125,张超,张超,建业,吴,普通,无,96,,43,68,33,15,40,健康,王道,强化方圆,2,普通男,普通男,0,,,谷利,,,1
777,樊建,415,男,205,224,0,270,0,78,,,新野,新野,未登场,无,0,,43,24,71,77,73,健康,礼教,开发运输,3,恭敬男,恭敬男,0,,,樊建,,,1
113,夏侯荣,1121,男,207,217,0,219,1,26,,,许昌,许昌,未登场,无,0,,43,40,66,52,62,健康,霸道,强化锥行,2,普通男,普通男,0,,,夏侯惇,夏侯渊,,2
